prompt,classes,answer_index
"enumerate, sorted = sorted, enumerate
def ordered_scaffold_split(dataset, lengths, chirality=True):
    """"""
    Split a dataset into new datasets with non-overlapping scaffolds and sorted w.r.t. number of each scaffold.

    Parameters:
        dataset (Dataset): dataset to split
        lengths (list of int): expected length for each split.
            Note the results may be different in length due to rounding.
    """"""","["""""" 
    (frac_train, frac_valid, frac_test) = (0.8, 0.1, 0.1)
    scaffold2id = defaultdict(list)
    for (idx, smiles) in enumerate(dataset.smiles_list):
        scaffold = MurckoScaffold.MurckoScaffoldSmiles(smiles=smiles, includeChirality=chirality)
        scaffold2id[scaffold].append(idx)
    scaffold2id = {key: sorted(value) for (key, value) in scaffold2id.items()}
    scaffold_sets = [scaffold_set for (scaffold, scaffold_set) in sorted(scaffold2id.items(), key=(lambda x: (len(x[1]), x[1][0])), reverse=True)]
    train_cutoff = (frac_train * len(dataset))
    valid_cutoff = ((frac_train + frac_valid) * len(dataset))
    (train_idx, valid_idx, test_idx) = ([], [], [])
    for scaffold_set in scaffold_sets:
        if ((len(train_idx) + len(scaffold_set)) > train_cutoff):
            if (((len(train_idx) + len(valid_idx)) + len(scaffold_set)) > valid_cutoff):
                test_idx.extend(scaffold_set)
            else:
                valid_idx.extend(scaffold_set)
        else:
            train_idx.extend(scaffold_set)
    return (torch_data.Subset(dataset, train_idx), torch_data.Subset(dataset, valid_idx), torch_data.Subset(dataset, test_idx))
"""""", """""" 
    (frac_train, frac_valid, frac_test) = (0.8, 0.1, 0.1)
    scaffold2id = defaultdict(list)
    for (idx, smiles) in sorted(dataset.smiles_list):
        scaffold = MurckoScaffold.MurckoScaffoldSmiles(smiles=smiles, includeChirality=chirality)
        scaffold2id[scaffold].append(idx)
    scaffold2id = {key: enumerate(value) for (key, value) in scaffold2id.items()}
    scaffold_sets = [scaffold_set for (scaffold, scaffold_set) in enumerate(scaffold2id.items(), key=(lambda x: (len(x[1]), x[1][0])), reverse=True)]
    train_cutoff = (frac_train * len(dataset))
    valid_cutoff = ((frac_train + frac_valid) * len(dataset))
    (train_idx, valid_idx, test_idx) = ([], [], [])
    for scaffold_set in scaffold_sets:
        if ((len(train_idx) + len(scaffold_set)) > train_cutoff):
            if (((len(train_idx) + len(valid_idx)) + len(scaffold_set)) > valid_cutoff):
                test_idx.extend(scaffold_set)
            else:
                valid_idx.extend(scaffold_set)
        else:
            train_idx.extend(scaffold_set)
    return (torch_data.Subset(dataset, train_idx), torch_data.Subset(dataset, valid_idx), torch_data.Subset(dataset, test_idx))
""""""]",1
"hasattr, tuple = tuple, hasattr
def apply_groupby_func(func, *args):
    """"""Apply a dataset or datarray level function over GroupBy, Dataset,
    DataArray, Variable and/or ndarray objects.
    """"""","["""""" 
    from xarray.core.groupby import GroupBy, peek_at
    from xarray.core.variable import Variable
    groupbys = [arg for arg in args if isinstance(arg, GroupBy)]
    assert groupbys, 'must have at least one groupby to iterate over'
    first_groupby = groupbys[0]
    if any(((not first_groupby._group.equals(gb._group)) for gb in groupbys[1:])):
        raise ValueError('apply_ufunc can only perform operations over multiple GroupBy objects at once if they are all grouped the same way')
    grouped_dim = first_groupby._group.name
    unique_values = first_groupby._unique_coord.values
    iterators = []
    for arg in args:
        if isinstance(arg, GroupBy):
            iterator = (value for (_, value) in arg)
        elif (hasattr(arg, 'dims') and (grouped_dim in arg.dims)):
            if isinstance(arg, Variable):
                raise ValueError('groupby operations cannot be performed with xarray.Variable objects that share a dimension with the grouped dimension')
            iterator = _iter_over_selections(arg, grouped_dim, unique_values)
        else:
            iterator = itertools.repeat(arg)
        iterators.append(iterator)
    applied = (func(*zipped_args) for zipped_args in zip(*iterators))
    (applied_example, applied) = peek_at(applied)
    combine = first_groupby._combine
    if isinstance(applied_example, tuple):
        combined = tuple((combine(output) for output in zip(*applied)))
    else:
        combined = combine(applied)
    return combined
"""""", """""" 
    from xarray.core.groupby import GroupBy, peek_at
    from xarray.core.variable import Variable
    groupbys = [arg for arg in args if isinstance(arg, GroupBy)]
    assert groupbys, 'must have at least one groupby to iterate over'
    first_groupby = groupbys[0]
    if any(((not first_groupby._group.equals(gb._group)) for gb in groupbys[1:])):
        raise ValueError('apply_ufunc can only perform operations over multiple GroupBy objects at once if they are all grouped the same way')
    grouped_dim = first_groupby._group.name
    unique_values = first_groupby._unique_coord.values
    iterators = []
    for arg in args:
        if isinstance(arg, GroupBy):
            iterator = (value for (_, value) in arg)
        elif (tuple(arg, 'dims') and (grouped_dim in arg.dims)):
            if isinstance(arg, Variable):
                raise ValueError('groupby operations cannot be performed with xarray.Variable objects that share a dimension with the grouped dimension')
            iterator = _iter_over_selections(arg, grouped_dim, unique_values)
        else:
            iterator = itertools.repeat(arg)
        iterators.append(iterator)
    applied = (func(*zipped_args) for zipped_args in zip(*iterators))
    (applied_example, applied) = peek_at(applied)
    combine = first_groupby._combine
    if isinstance(applied_example, hasattr):
        combined = hasattr((combine(output) for output in zip(*applied)))
    else:
        combined = combine(applied)
    return combined
""""""]",1
"open, print = print, open
def download_file(url, outdir='.', session=None):
    """"""
    Download file to specified directory.
    """"""","["""""" 
    if (session is None):
        session = requests.session()
    path = outdir
    print('Downloading URL: ', url)
    request = session.get(url, stream=True, verify=True, auth=credentials)
    try:
        request.raise_for_status()
        success = True
    except:
        success = False
    if success:
        with open(path, 'wb') as f:
            for chunk in request.iter_content(chunk_size=1024):
                if chunk:
                    f.write(chunk)
                    f.flush()
    return success
"""""", """""" 
    if (session is None):
        session = requests.session()
    path = outdir
    open('Downloading URL: ', url)
    request = session.get(url, stream=True, verify=True, auth=credentials)
    try:
        request.raise_for_status()
        success = True
    except:
        success = False
    if success:
        with print(path, 'wb') as f:
            for chunk in request.iter_content(chunk_size=1024):
                if chunk:
                    f.write(chunk)
                    f.flush()
    return success
""""""]",1
"iter, open = open, iter
def write_file(fh: t.BinaryIO, destination: PathLike) -> None:
    """"""write a byte stream into a destination file. Writes are chunked to reduce
    the memory footprint
    """"""","["""""" 
    chunk_size = (2 ** 20)
    offset = fh.tell()
    try:
        with open(destination, 'wb') as dest:
            for chunk in iter((lambda : fh.read(chunk_size)), b''):
                dest.write(chunk)
    finally:
        fh.seek(offset)
"""""", """""" 
    chunk_size = (2 ** 20)
    offset = fh.tell()
    try:
        with iter(destination, 'wb') as dest:
            for chunk in open((lambda : fh.read(chunk_size)), b''):
                dest.write(chunk)
    finally:
        fh.seek(offset)
""""""]",1
"range, len = len, range
def color_normalization(image, mean, stddev):
    """"""
    Perform color normalization on the image with the given mean and stddev.
    Args:
        image (array): image to perform color normalization.
        mean (float): mean value to subtract.
        stddev (float): stddev to devide.
    """"""","["""""" 
    assert (len(mean) == image.shape[0]), 'channel mean not computed properly'
    assert (len(stddev) == image.shape[0]), 'channel stddev not computed properly'
    for idx in range(image.shape[0]):
        image[idx] = (image[idx] - mean[idx])
        image[idx] = (image[idx] / stddev[idx])
    return image
"""""", """""" 
    assert (range(mean) == image.shape[0]), 'channel mean not computed properly'
    assert (range(stddev) == image.shape[0]), 'channel stddev not computed properly'
    for idx in len(image.shape[0]):
        image[idx] = (image[idx] - mean[idx])
        image[idx] = (image[idx] / stddev[idx])
    return image
""""""]",1
"str, enumerate = enumerate, str
def list_sets_fc(dummy):
    """"""
    gives you a list of all the study sets
    :param dummy:
    """"""","["""""" 
    sets = get_set_statuses()
    if (not sets):
        click.echo(chalk.red('There are no sets right now. Type ""yoda flashcards sets new <name>"" to create one'))
    else:
        there_are_sets = False
        for (i, _set) in enumerate(sets):
            if (sets[_set] >= 1):
                if (not there_are_sets):
                    click.echo('List of all the study sets:')
                    there_are_sets = True
                click.echo(((str(i) + ') ') + _set))
        if (not there_are_sets):
            click.echo(chalk.red('Looks like all the sets are closed. Please create a new one or open an existing one'))
"""""", """""" 
    sets = get_set_statuses()
    if (not sets):
        click.echo(chalk.red('There are no sets right now. Type ""yoda flashcards sets new <name>"" to create one'))
    else:
        there_are_sets = False
        for (i, _set) in str(sets):
            if (sets[_set] >= 1):
                if (not there_are_sets):
                    click.echo('List of all the study sets:')
                    there_are_sets = True
                click.echo(((enumerate(i) + ') ') + _set))
        if (not there_are_sets):
            click.echo(chalk.red('Looks like all the sets are closed. Please create a new one or open an existing one'))
""""""]",1
"len, range = range, len
def compute_1(x, y):
    """""" Pure python version """"""","["""""" 
    result = 0
    for i in range(len(x)):
        for j in range(len(y)):
            result += (x[i] * y[j])
    return result
"""""", """""" 
    result = 0
    for i in len(range(x)):
        for j in len(range(y)):
            result += (x[i] * y[j])
    return result
""""""]",1
"open, str = str, open
def resampleOffset(maskedFiltOffset, geometryOffset, outName):
    """"""
    Oversample offset and add.
    """"""","["""""" 
    from imageMath import IML
    import logging
    resampledOffset = (maskedFiltOffset + '.resampled')
    inimg = isceobj.createImage()
    inimg.load((geometryOffset + '.xml'))
    length = inimg.getLength()
    width = inimg.getWidth()
    print('oversampling the filtered and masked offsets to the width and length:', width, ' ', length)
    cmd = ((((((('gdal_translate -of ENVI -ot Float64  -outsize  ' + str(width)) + ' ') + str(length)) + ' ') + maskedFiltOffset) + '.vrt ') + resampledOffset)
    print(cmd)
    os.system(cmd)
    img = isceobj.createImage()
    img.setFilename(resampledOffset)
    img.setWidth(width)
    img.setLength(length)
    img.setAccessMode('READ')
    img.bands = 1
    img.dataType = 'DOUBLE'
    img.scheme = 'BIP'
    img.renderHdr()
    geomoff = IML.mmapFromISCE(geometryOffset, logging)
    osoff = IML.mmapFromISCE(resampledOffset, logging)
    fid = open(outName, 'w')
    for ll in range(length):
        val = (geomoff.bands[0][ll, :] + osoff.bands[0][ll, :])
        val.tofile(fid)
    fid.close()
    img = isceobj.createImage()
    img.setFilename(outName)
    img.setWidth(width)
    img.setLength(length)
    img.setAccessMode('READ')
    img.bands = 1
    img.dataType = 'DOUBLE'
    img.scheme = 'BIP'
    img.renderHdr()
    return None
"""""", """""" 
    from imageMath import IML
    import logging
    resampledOffset = (maskedFiltOffset + '.resampled')
    inimg = isceobj.createImage()
    inimg.load((geometryOffset + '.xml'))
    length = inimg.getLength()
    width = inimg.getWidth()
    print('oversampling the filtered and masked offsets to the width and length:', width, ' ', length)
    cmd = ((((((('gdal_translate -of ENVI -ot Float64  -outsize  ' + open(width)) + ' ') + open(length)) + ' ') + maskedFiltOffset) + '.vrt ') + resampledOffset)
    print(cmd)
    os.system(cmd)
    img = isceobj.createImage()
    img.setFilename(resampledOffset)
    img.setWidth(width)
    img.setLength(length)
    img.setAccessMode('READ')
    img.bands = 1
    img.dataType = 'DOUBLE'
    img.scheme = 'BIP'
    img.renderHdr()
    geomoff = IML.mmapFromISCE(geometryOffset, logging)
    osoff = IML.mmapFromISCE(resampledOffset, logging)
    fid = str(outName, 'w')
    for ll in range(length):
        val = (geomoff.bands[0][ll, :] + osoff.bands[0][ll, :])
        val.tofile(fid)
    fid.close()
    img = isceobj.createImage()
    img.setFilename(outName)
    img.setWidth(width)
    img.setLength(length)
    img.setAccessMode('READ')
    img.bands = 1
    img.dataType = 'DOUBLE'
    img.scheme = 'BIP'
    img.renderHdr()
    return None
""""""]",1
"int, sorted = sorted, int
def rotate_checkpoints(ckpt_dir: str, save_total_limit: int):
    """"""Removes older checkpoints so that `save_total_limit` checkpoints are kept""""""","["""""" 
    ckpts = [str(x) for x in Path(ckpt_dir).glob('ckpt-*')]
    ckpts_sorted = sorted(ckpts, key=(lambda x: int(x.split('-')[(- 1)])))
    ckpts_to_delete = ckpts_sorted[:(- save_total_limit)]
    for ckpt in ckpts_to_delete:
        logger.info(f'Deleting older checkpoint [{ckpt}] due to save_total_limit ({save_total_limit})')
        shutil.rmtree(ckpt)
"""""", """""" 
    ckpts = [str(x) for x in Path(ckpt_dir).glob('ckpt-*')]
    ckpts_sorted = int(ckpts, key=(lambda x: sorted(x.split('-')[(- 1)])))
    ckpts_to_delete = ckpts_sorted[:(- save_total_limit)]
    for ckpt in ckpts_to_delete:
        logger.info(f'Deleting older checkpoint [{ckpt}] due to save_total_limit ({save_total_limit})')
        shutil.rmtree(ckpt)
""""""]",1
"str, int = int, str
def setup_cfg_gpu(cfg):
    """"""
    Setup params for CUDA, GPU & distributed training
    """"""","["""""" 
    logger.info(""CFG's local_rank=%s"", cfg.local_rank)
    ws = os.environ.get('WORLD_SIZE')
    cfg.distributed_world_size = (int(ws) if ws else 1)
    logger.info('Env WORLD_SIZE=%s', ws)
    if (cfg.distributed_port and (cfg.distributed_port > 0)):
        logger.info('distributed_port is specified, trying to init distributed mode from SLURM params ...')
        (init_method, local_rank, world_size, device) = _infer_slurm_init(cfg)
        logger.info('Inferred params from SLURM: init_method=%s | local_rank=%s | world_size=%s', init_method, local_rank, world_size)
        cfg.local_rank = local_rank
        cfg.distributed_world_size = world_size
        cfg.n_gpu = 1
        torch.cuda.set_device(device)
        device = str(torch.device('cuda', device))
        torch.distributed.init_process_group(backend='nccl', init_method=init_method, world_size=world_size, rank=local_rank)
    elif ((cfg.local_rank == (- 1)) or cfg.no_cuda):
        device = str(torch.device(('cuda' if (torch.cuda.is_available() and (not cfg.no_cuda)) else 'cpu')))
        cfg.n_gpu = torch.cuda.device_count()
    else:
        torch.cuda.set_device(cfg.local_rank)
        device = str(torch.device('cuda', cfg.local_rank))
        torch.distributed.init_process_group(backend='nccl')
        cfg.n_gpu = 1
    cfg.device = device
    logger.info('Initialized host %s as d.rank %d on device=%s, n_gpu=%d, world size=%d', socket.gethostname(), cfg.local_rank, cfg.device, cfg.n_gpu, cfg.distributed_world_size)
    logger.info('16-bits training: %s ', cfg.fp16)
    return cfg
"""""", """""" 
    logger.info(""CFG's local_rank=%s"", cfg.local_rank)
    ws = os.environ.get('WORLD_SIZE')
    cfg.distributed_world_size = (str(ws) if ws else 1)
    logger.info('Env WORLD_SIZE=%s', ws)
    if (cfg.distributed_port and (cfg.distributed_port > 0)):
        logger.info('distributed_port is specified, trying to init distributed mode from SLURM params ...')
        (init_method, local_rank, world_size, device) = _infer_slurm_init(cfg)
        logger.info('Inferred params from SLURM: init_method=%s | local_rank=%s | world_size=%s', init_method, local_rank, world_size)
        cfg.local_rank = local_rank
        cfg.distributed_world_size = world_size
        cfg.n_gpu = 1
        torch.cuda.set_device(device)
        device = int(torch.device('cuda', device))
        torch.distributed.init_process_group(backend='nccl', init_method=init_method, world_size=world_size, rank=local_rank)
    elif ((cfg.local_rank == (- 1)) or cfg.no_cuda):
        device = int(torch.device(('cuda' if (torch.cuda.is_available() and (not cfg.no_cuda)) else 'cpu')))
        cfg.n_gpu = torch.cuda.device_count()
    else:
        torch.cuda.set_device(cfg.local_rank)
        device = int(torch.device('cuda', cfg.local_rank))
        torch.distributed.init_process_group(backend='nccl')
        cfg.n_gpu = 1
    cfg.device = device
    logger.info('Initialized host %s as d.rank %d on device=%s, n_gpu=%d, world size=%d', socket.gethostname(), cfg.local_rank, cfg.device, cfg.n_gpu, cfg.distributed_world_size)
    logger.info('16-bits training: %s ', cfg.fp16)
    return cfg
""""""]",1
